40446_NbrevCN251094_CP007026.1_1094	arCOG01755	C	Lactate dehydrogenase or related 2-hydroxyacid dehydrogenase
40447_NbrevCN251095_CP007026.1_1095	arCOG08666	S	Uncharacterized protein
40448_NbrevCN251096_CP007026.1_1096	arCOG00754	G	L-2-hydroxyglutarate oxidase LhgO
40449_NbrevCN251097_CP007026.1_1097	arCOG07571	S	Uncharacterized membrane protein
40450_NbrevCN251098_CP007026.1_1098	arCOG00987	J	Pseudouridine synthase
40451_NbrevCN251099_CP007026.1_1099	arCOG01037	F	Cytidylate kinase
40452_NbrevCN251100_CP007026.1_1100	arCOG02673	U	OxaA/SpoJ/YidC translocase/secretase, sec-independent itegration of nascent memrane proteins into membrane
40453_NbrevCN251101_CP007026.1_1101	arCOG01039	F	Archaeal adenylate kinase
40454_NbrevCN251102_CP007026.1_1102	arCOG04169	U	Preprotein translocase subunit SecY
40455_NbrevCN251103_CP007026.1_1103	arCOG00779	J	Ribosomal protein L15
40456_NbrevCN251104_CP007026.1_1104	arCOG04086	J	Ribosomal protein L30
40457_NbrevCN251105_CP007026.1_1105	arCOG04087	J	Ribosomal protein S5
40458_NbrevCN251106_CP007026.1_1106	arCOG04088	J	Ribosomal protein L18
40459_NbrevCN251107_CP007026.1_1107	arCOG00912	E	Ornithine carbamoyltransferase
40460_NbrevCN251108_CP007026.1_1108	arCOG01227	U	Signal recognition particle GTPase
40461_NbrevCN251109_CP007026.1_1109	arCOG01341	O	Predicted prefoldin, molecular chaperone implicated in de novo protein folding
40462_NbrevCN251110_CP007026.1_1110	arCOG04147	P	Superoxide dismutase
40463_NbrevCN251111_CP007026.1_1111	arCOG00702	O	Subtilisin-like serine protease
40464_NbrevCN251112_CP007026.1_1112	arCOG06073	C	Phosphoenolpyruvate carboxykinase (ATP)
40465_NbrevCN251113_CP007026.1_1113	arCOG00781	J	Ribosomal protein L32E
40466_NbrevCN251114_CP007026.1_1114	arCOG04089	J	Ribosomal protein L19E
40467_NbrevCN251115_CP007026.1_1115	arCOG02724	L	Methylated DNA-protein cysteine methyltransferase
40468_NbrevCN251116_CP007026.1_1116	arCOG01616	J	D-aminoacyl-tRNA deacylase, involved in ethanol tolerance
40469_NbrevCN251117_CP007026.1_1117	arCOG01920	K	Transcription antiterminator NusG
40470_NbrevCN251118_CP007026.1_1118	arCOG04372	J	Ribosomal protein L11
40471_NbrevCN251119_CP007026.1_1119	arCOG01117,arCOG01583,arCOG01580,arCOG01581	K,K,K,K	Lrp/AsnC family C-terminal domain,DNA-binding transcriptional regulator, Lrp family,DNA-binding transcriptional regulator, Lrp family,DNA-binding transcriptional regulator, Lrp family
40472_NbrevCN251120_CP007026.1_1120	arCOG04289	J	Ribosomal protein L1
40473_NbrevCN251121_CP007026.1_1121	arCOG04288	J	Ribosomal protein L10
40474_NbrevCN251122_CP007026.1_1122	arCOG04641	S	Uncharacterized membrane protein
40475_NbrevCN251123_CP007026.1_1123	arCOG04287	J	Ribosomal protein L12E/L44/L45/RPP1/RPP2
40476_NbrevCN251124_CP007026.1_1124	arCOG08745	S	Uncharacterized protein
40477_NbrevCN251125_CP007026.1_1125	arCOG01255	J	Alanyl-tRNA synthetase
40478_NbrevCN251126_CP007026.1_1126	arCOG00809	J	Leucyl-tRNA synthetase
40479_NbrevCN251127_CP007026.1_1127	arCOG00570	C	Dehydrogenase (flavoprotein)
40480_NbrevCN251128_CP007026.1_1128	arCOG02579	R	Fe-S-cluster containining protein
40481_NbrevCN251129_CP007026.1_1129	arCOG10523	S	Uncharacterized protein
40482_NbrevCN251130_CP007026.1_1130	arCOG04254	J	Ribosomal protein S7
40483_NbrevCN251131_CP007026.1_1131	arCOG04255	J	Ribosomal protein S12
40484_NbrevCN251132_CP007026.1_1132	arCOG01760	K	Transcription elongation factor
40485_NbrevCN251133_CP007026.1_1133	arCOG01752	J	Ribosomal protein L30E
40486_NbrevCN251134_CP007026.1_1134	arCOG00187	J	Translation initiation factor RLI1, contains Fe-S and AAA+ ATPase domains
40487_NbrevCN251135_CP007026.1_1135	arCOG00033	J	Wybutosine (yW) biosynthesis enzyme, Trm5 methyltransferase
40488_NbrevCN251136_CP007026.1_1136	arCOG04189	S	Membrane associated transcription regulator, contains HTH domain
40489_NbrevCN251137_CP007026.1_1137	arCOG00831,arCOG00830,arCOG00834,arCOG00848,arCOG00844	K,M,K,R,K	Acetyltransferase (GNAT) family,Sortase or related acyltransferase,Acetyltransferase (GNAT) family,Acetyltransferase (GNAT) family,Acetyltransferase (GNAT) family
40490_NbrevCN251138_CP007026.1_1138	arCOG00609	O	Membrane-associated protease RseP, regulator of RpoE activity in bacteria
40491_NbrevCN251139_CP007026.1_1139	arCOG02046	C	Nickel-dependent lactate racemase
40492_NbrevCN251140_CP007026.1_1140	arCOG03511,arCOG08113	N,R	Surface protein, possibly associated with type IV pili like system,BNR repeat-containing protein with probable glycosyl-binding activity
40493_NbrevCN251141_CP007026.1_1141	arCOG00029	F	Orotate phosphoribosyltransferase
40494_NbrevCN251142_CP007026.1_1142	arCOG06031	H	Pyrroloquinoline quinone (Coenzyme PQQ) biosynthesis protein C
40495_NbrevCN251143_CP007026.1_1143	arCOG01727	H	Geranylgeranyl pyrophosphate synthase
40496_NbrevCN251144_CP007026.1_1144	arCOG01540,arCOG01537	C,C	NADH dehydrogenase subunit N,NADH:ubiquinone oxidoreductase subunit 4 (chain M)
40497_NbrevCN251145_CP007026.1_1145	arCOG01539	C	NADH dehydrogenase subunit  L
40498_NbrevCN251146_CP007026.1_1146	arCOG01537,arCOG01538	C,C	NADH:ubiquinone oxidoreductase subunit 4 (chain M),NADH dehydrogenase subunit M
40499_NbrevCN251147_CP007026.1_1147	arCOG03073	C	NADH dehydrogenase subunit 4L (K,kappa)
40500_NbrevCN251148_CP007026.1_1148	arCOG04654	C	NADH dehydrogenase subunit J
40501_NbrevCN251149_CP007026.1_1149	arCOG01543	C	NADH dehydrogenase subunit I
40502_NbrevCN251150_CP007026.1_1150	arCOG01546	C	NADH dehydrogenase subunit H
40503_NbrevCN251151_CP007026.1_1151	arCOG01548	C	NADH dehydrogenase subunit D
40504_NbrevCN251152_CP007026.1_1152	arCOG01551	C	NADH dehydrogenase subunit C
40505_NbrevCN251153_CP007026.1_1153	arCOG01554	C	F420H2 dehydrogenase subunit, related to NADH:ubiquinone oxidoreductase 20 kD subunit
40506_NbrevCN251154_CP007026.1_1154	arCOG01557	C	NADH dehydrogenase subunit A
40507_NbrevCN251155_CP007026.1_1155	arCOG00310	O	Peroxiredoxin
40508_NbrevCN251156_CP007026.1_1156	arCOG02095	C	Pyruvate/oxaloacetate carboxyltransferase
40509_NbrevCN251157_CP007026.1_1157	arCOG01590	I	Biotin carboxylase
4051_CNU10584_CNU1contig00004-cds441	arCOG03563	R	Secreted protein, with PKD repeat domain
40510_NbrevCN251158_CP007026.1_1158	arCOG02705	I	Acetyl-CoA carboxylase, carboxyltransferase component
40511_NbrevCN251159_CP007026.1_1159	arCOG08784	C	4Fe-4S ferredoxin, iron-sulfur binding domain protein
40512_NbrevCN251160_CP007026.1_1160	arCOG00470	L	ATPase involved in DNA replication HolB, large subunit
40513_NbrevCN251161_CP007026.1_1161	arCOG08783	S	Uncharacterized protein
40514_NbrevCN251162_CP007026.1_1162	arCOG03748	K	Transcriptional regulator, MarR family
40515_NbrevCN251163_CP007026.1_1163	arCOG08023	R	Protein implicated in RNA metabolism, contains two Zn-ribbon domain and PRC barrel domain
40516_NbrevCN251164_CP007026.1_1164	arCOG01349	G	Archaeal fructose-1,6-bisphosphatase or related enzyme of inositol monophosphatase family
40517_NbrevCN251165_CP007026.1_1165	arCOG02200	C	Flavodoxin reductase (ferredoxin-NADPH reductase) family 1
40518_NbrevCN251166_CP007026.1_1166	arCOG05278	S	Uncharacterized small metal-binding protein
40519_NbrevCN251167_CP007026.1_1167	arCOG01036	H	Glutamyl-tRNA reductase
40520_NbrevCN251168_CP007026.1_1168	arCOG08785	S	Uncharacterized protein
40521_NbrevCN251169_CP007026.1_1169	arCOG01748	E	Argininosuccinate lyase
40522_NbrevCN251170_CP007026.1_1170	arCOG01845	O	Metal-sulfur cluster biosynthetic enzyme
40523_NbrevCN251171_CP007026.1_1171	arCOG00962	C	Succinate dehydrogenase/fumarate reductase, Fe-S protein subunit
40524_NbrevCN251172_CP007026.1_1172	arCOG04162	C	Succinate dehydrogenase, hydrophobic anchor subunit
40525_NbrevCN251173_CP007026.1_1173	arCOG02244	C	Succinate dehydrogenase/fumarate reductase, cytochrome b subunit
40526_NbrevCN251174_CP007026.1_1174	arCOG00571	C	Succinate dehydrogenase/fumarate reductase, flavoprotein subunit
40527_NbrevCN251175_CP007026.1_1175	arCOG00002	K	Transcriptional regulator, PadR family
40528_NbrevCN251176_CP007026.1_1176	arCOG00581,arCOG00583	G,C	PEP phosphonomutase or related enzyme,Isocitrate lyase
40529_NbrevCN251177_CP007026.1_1177	arCOG02970	S	HEAT repeats containing protein
40530_NbrevCN251178_CP007026.1_1178	arCOG02200	C	Flavodoxin reductase (ferredoxin-NADPH reductase) family 1
40531_NbrevCN251179_CP007026.1_1179	arCOG00972	H	Nicotinamide mononucleotide adenylyltransferase
40532_NbrevCN251180_CP007026.1_1180	arCOG02297	E	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase
40533_NbrevCN251181_CP007026.1_1181	arCOG01622	R	Predicted dehydrogenase
40534_NbrevCN251182_CP007026.1_1182	arCOG04124	S	Uncharacterized protein, Trm112 family
40535_NbrevCN251183_CP007026.1_1183	arCOG01848	R	Acetyltransferase (isoleucine patch superfamily)
40536_NbrevCN251184_CP007026.1_1184	arCOG01095	P	Ferritin
40537_NbrevCN251185_CP007026.1_1185	arCOG01430	E	Cysteine synthase
40538_NbrevCN251186_CP007026.1_1186	arCOG04405	J	ASCH domain, predicted RNA-binding domain
40540_NbrevCN251188_CP007026.1_1188	arCOG05195	R	TPR repeats containing protein
40541_NbrevCN251189_CP007026.1_1189	arCOG05061	G	Transaldolase
40542_NbrevCN251190_CP007026.1_1190	arCOG01051,arCOG01052	G,C	Transketolase, C-terminal subunit,Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component
40543_NbrevCN251191_CP007026.1_1191	arCOG05046	G	Pentose-5-phosphate-3-epimerase
40544_NbrevCN251192_CP007026.1_1192	arCOG08747	R	Predicted thiol-disulfide oxidoreductase
40545_NbrevCN251193_CP007026.1_1193	arCOG04322	E	Leucyl aminopeptidase
40546_NbrevCN251194_CP007026.1_1194	arCOG11288	S	Uncharacterized membrane protein
40547_NbrevCN251195_CP007026.1_1195	arCOG03199	M	UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase
40548_NbrevCN251196_CP007026.1_1196	arCOG00553	L	Replicative superfamily II helicase
40549_NbrevCN251197_CP007026.1_1197	arCOG00439	L	Predicted ATPase involved in replication control, Cdc46/Mcm family
40550_NbrevCN251198_CP007026.1_1198	arCOG00552	L	DNA replication initiation complex subunit, GINS23 family
40551_NbrevCN251199_CP007026.1_1199	arCOG00469	L	ATPase involved in DNA replication HolB, small subunit
40552_NbrevCN251200_CP007026.1_1200	arCOG10539	S	Uncharacterized protein
40553_NbrevCN251201_CP007026.1_1201	arCOG04548	C	Ferredoxin
40554_NbrevCN251202_CP007026.1_1202	arCOG04176	J	Translation initiation factor 6 (eIF-6)
40555_NbrevCN251203_CP007026.1_1203	arCOG00404	J	Histidyl-tRNA synthetase
40556_NbrevCN251204_CP007026.1_1204	arCOG04055	R	SHS2 domain protein implicated in nucleic acid metabolism
40557_NbrevCN251205_CP007026.1_1205	arCOG01972	O	Thiol-disulfide isomerase or thioredoxin
40558_NbrevCN251206_CP007026.1_1206	arCOG01560	J	Translation initiation factor 2 (IF-2; GTPase)
40559_NbrevCN251207_CP007026.1_1207	arCOG04313	F	Nucleoside diphosphate kinase
40560_NbrevCN251208_CP007026.1_1208	arCOG01950	J	Ribosomal protein L24E
40561_NbrevCN251209_CP007026.1_1209	arCOG04314	J	Ribosomal protein S28E/S33
40562_NbrevCN251210_CP007026.1_1210	arCOG01751	J	Ribosomal protein L7AE
40563_NbrevCN251211_CP007026.1_1211	arCOG00767	G	Phosphomannomutase
40564_NbrevCN251212_CP007026.1_1212	arCOG02826	F	Formyltetrahydrofolate hydrolase
40565_NbrevCN251213_CP007026.1_1213	arCOG04536	H	Creatinine amidohydrolase/Fe(II)-dependent formamide hydrolase involved in riboflavin and F420 biosynthesis
40566_NbrevCN251214_CP007026.1_1214	arCOG00998	K	Small nuclear ribonucleoprotein (snRNP) homolog
40567_NbrevCN251215_CP007026.1_1215	arCOG08635	S	Uncharacterized protein
40568_NbrevCN251216_CP007026.1_1216	arCOG01122	G	Ribose 5-phosphate isomerase
40569_NbrevCN251217_CP007026.1_1217	arCOG00689	F	Dihydroorotase or related cyclic amidohydrolase
40570_NbrevCN251218_CP007026.1_1218	arCOG08025	S	Uncharacterized protein possibly involved in RNA metabolism, contains Zn-ribbon domain
40571_NbrevCN251219_CP007026.1_1219	arCOG08024	S	Uncharacterized protein possibly involved in RNA metabolism, contains Zn-ribbon domain
40572_NbrevCN251220_CP007026.1_1220	arCOG01972	O	Thiol-disulfide isomerase or thioredoxin
40573_NbrevCN251221_CP007026.1_1221	arCOG08023	R	Protein implicated in RNA metabolism, contains two Zn-ribbon domain and PRC barrel domain
40574_NbrevCN251222_CP007026.1_1222	arCOG01740	U	Signal peptidase I
40575_NbrevCN251223_CP007026.1_1223	arCOG02143	Q	Aromatic ring hydroxylase
40576_NbrevCN251224_CP007026.1_1224	arCOG01340	C	Acyl-CoA synthetase (NDP forming)
40577_NbrevCN251225_CP007026.1_1225	arCOG02942	L	Ribonuclease HI
40578_NbrevCN251226_CP007026.1_1226	arCOG10529	S	Uncharacterized membrane protein
40579_NbrevCN251227_CP007026.1_1227	arCOG10590	S	Uncharacterized protein
40580_NbrevCN251228_CP007026.1_1228	arCOG01183	J	Subunit of KEOPS complex, tRNA A37 threonylcarbamoyltransferase, contains a domain with ASKHA fold and RIO-type kinase (AP-endonuclease activity)
40581_NbrevCN251229_CP007026.1_1229	arCOG00357	J	Ribosome-binding ATPase YchF, GTP1/OBG family
40582_NbrevCN251230_CP007026.1_1230	arCOG01038	F	Broad-specificity NMP kinase
40583_NbrevCN251231_CP007026.1_1231	arCOG00989	J	Queuine/archaeosine tRNA-ribosyltransferase
40584_NbrevCN251232_CP007026.1_1232	arCOG05195	R	TPR repeats containing protein
40585_NbrevCN251233_CP007026.1_1233	no arCOG hits found.	NA	NA
40586_NbrevCN251234_CP007026.1_1234	arCOG00291	C	Ferredoxin
40587_NbrevCN251235_CP007026.1_1235	arCOG08782	S	Uncharacterized protein
40588_NbrevCN251236_CP007026.1_1236	arCOG00541	J	Predicted exonuclease of the beta-lactamase fold involved in RNA processing
40589_NbrevCN251237_CP007026.1_1237	arCOG00464	L	3-methyladenine DNA glycosylase/8-oxoguanine DNA glycosylase
40590_NbrevCN251238_CP007026.1_1238	arCOG08633	S	Uncharacterized protein
40591_NbrevCN251239_CP007026.1_1239	arCOG02926,arCOG02929,arCOG08764	C,C,C	Plastocyanin,Plastocyanin,Periplasmic protein of plastocyanin/azurin family protein
40592_NbrevCN251240_CP007026.1_1240	arCOG01721	C	Cytochrome b subunit of the bc complex
40593_NbrevCN251241_CP007026.1_1241	arCOG01720	C	Rieske Fe-S protein
40594_NbrevCN251242_CP007026.1_1242	arCOG00704	O	Surface layer-associated subtilisin-like serine protease
40595_NbrevCN251243_CP007026.1_1243	arCOG08035	S	Uncharacterized secreted protein
40598_NbrevCN251246_CP007026.1_1246	arCOG04280	K	Transcriptional regulator/sugar kinase
40599_NbrevCN251247_CP007026.1_1247	arCOG00085,arCOG00087	F,F	GMP synthase, PP-ATPase domain/subunit,GMP synthase - Glutamine amidotransferase domain
40600_NbrevCN251248_CP007026.1_1248	arCOG05463	S	Uncharacterized protein
40601_NbrevCN251249_CP007026.1_1249	arCOG04303	R	Uncharacterized Rossmann fold enzyme
40602_NbrevCN251250_CP007026.1_1250	arCOG02817	H	Folylpolyglutamate synthase and Dihydropteroate synthase
40603_NbrevCN251251_CP007026.1_1251	arCOG00612	F	IMP dehydrogenase/GMP reductase
40604_NbrevCN251252_CP007026.1_1252	arCOG08827	S	Uncharacterized membrane protein
40605_NbrevCN251253_CP007026.1_1253	arCOG00255	E	Prephenate dehydratase
40606_NbrevCN251254_CP007026.1_1254	arCOG00676	J	Exosome complex RNA-binding protein Csl4, contains S1 and Zn-ribbon domains
40608_NbrevCN251256_CP007026.1_1256	no arCOG hits found.	NA	NA
40609_NbrevCN251257_CP007026.1_1257	arCOG04112	J	Diphthamide synthase subunit DPH2
40610_NbrevCN251258_CP007026.1_1258	arCOG01115	J	tRNA(Ile2) 2-agmatinylcytidine synthetase;  containing Zn-ribbon domain and OB-fold domain
40611_NbrevCN251259_CP007026.1_1259	arCOG02796,arCOG10597	G,R	Glucose/sorbosone dehydrogenase,Hemocyanin family protein, binds copper ions
40612_NbrevCN251260_CP007026.1_1260	arCOG04260	I	Hydroxymethylglutaryl-CoA reductase
40613_NbrevCN251261_CP007026.1_1261	arCOG02208	E	ATP phosphoribosyltransferase
40614_NbrevCN251262_CP007026.1_1262	arCOG04352	E	Histidinol dehydrogenase
40615_NbrevCN251263_CP007026.1_1263	arCOG04273	E	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase
40616_NbrevCN251264_CP007026.1_1264	arCOG04692	R	HAD superfamily hydrolase
40617_NbrevCN251265_CP007026.1_1265	arCOG04398	E	Imidazoleglycerol-phosphate dehydratase
40618_NbrevCN251266_CP007026.1_1266	arCOG00089	E	Glutamine amidotransferase
40619_NbrevCN251267_CP007026.1_1267	arCOG00618	E	Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase
40620_NbrevCN251268_CP007026.1_1268	arCOG00617	E	Imidazoleglycerol-phosphate synthase
40621_NbrevCN251269_CP007026.1_1269	arCOG08828	S	Uncharacterized protein
40622_NbrevCN251270_CP007026.1_1270	arCOG01434	E	Threonine synthase and cysteate synthase
40623_NbrevCN251271_CP007026.1_1271	arCOG01676	H	Dinucleotide-utilizing enzyme involved in molybdopterin and thiamine biosynthesis
40624_NbrevCN251272_CP007026.1_1272	no arCOG hits found.	NA	NA
40626_NbrevCN251274_CP007026.1_1274	arCOG01257	O	Chaperonin GroEL, HSP60 family
40627_NbrevCN251275_CP007026.1_1275	arCOG00693	F	Adenine deaminase
40628_NbrevCN251276_CP007026.1_1276	arCOG04109	J	Ribosomal protein L44E
40629_NbrevCN251277_CP007026.1_1277	arCOG04108	J	Ribosomal protein S27E
40630_NbrevCN251278_CP007026.1_1278	arCOG01871	H	GTP:adenosylcobinamide-phosphate guanylyltransferase
40631_NbrevCN251279_CP007026.1_1279	arCOG04338	H	Cobalamin-5-phosphate synthase
40632_NbrevCN251280_CP007026.1_1280	arCOG04274	H	Cobalamin biosynthesis protein CobD/CbiB
40633_NbrevCN251281_CP007026.1_1281	arCOG00105	H	Cobyric acid synthase
40634_NbrevCN251282_CP007026.1_1282	arCOG04273	E	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase
40635_NbrevCN251283_CP007026.1_1283	arCOG00494	E	Aspartate-semialdehyde dehydrogenase
40637_NbrevCN251285_CP007026.1_1285	arCOG00479	O	Polyprenyltransferase (cytochrome oxidase assembly factor)
40638_NbrevCN251286_CP007026.1_1286	arCOG05278	S	Uncharacterized small metal-binding protein
40639_NbrevCN251287_CP007026.1_1287	arCOG01458	C	NADPH:quinone reductase or related Zn-dependent oxidoreductase
40640_NbrevCN251288_CP007026.1_1288	arCOG01671	H	3-polyprenyl-4-hydroxybenzoate decarboxylase or related decarboxylase
40641_NbrevCN251289_CP007026.1_1289	arCOG08790	S	Uncharacterized protein
40642_NbrevCN251290_CP007026.1_1290	arCOG08662	S	Uncharacterized conserved metal-binding protein
40643_NbrevCN251291_CP007026.1_1291	arCOG03142	L	Nuclease of RNase H fold, RuvC/YqgF family
40644_NbrevCN251292_CP007026.1_1292	arCOG03363	C	Archaeal/vacuolar-type H+-ATPase subunit H
40645_NbrevCN251293_CP007026.1_1293	arCOG04061	K	Transcription factor homologous to NACalpha-BTF3
40646_NbrevCN251294_CP007026.1_1294	arCOG00991	J	tRNA modification protein, contains pre-PUA and PUA domains
40648_NbrevCN251296_CP007026.1_1296	arCOG00353	R	GTP-binding protein protease modulator
40649_NbrevCN251297_CP007026.1_1297	arCOG01857	R	SpoU rRNA Methylase family enzyme
40650_NbrevCN251298_CP007026.1_1298	arCOG04270	K	Transcription initiation factor IIE, alpha subunit
40651_NbrevCN251299_CP007026.1_1299	arCOG01484	H	Pyrimidine reductase, riboflavin biosynthesis
40652_NbrevCN251300_CP007026.1_1300	arCOG00692,arCOG00695	F,F	Cytosine deaminase or related metal-dependent hydrolase,Cytosine deaminase or related metal-dependent hydrolase
40653_NbrevCN251301_CP007026.1_1301	arCOG04202	F	Archaeal GTP cyclohydrolase III
40654_NbrevCN251302_CP007026.1_1302	arCOG01323	H	Riboflavin synthase beta-chain
40655_NbrevCN251303_CP007026.1_1303	arCOG01320	H	3,4-dihydroxy-2-butanone 4-phosphate synthase
40656_NbrevCN251304_CP007026.1_1304	arCOG04713	H	Riboflavin synthase alpha chain
40657_NbrevCN251305_CP007026.1_1305	arCOG00760	G	Beta-methylmalyl-CoA lyase, Citrate lyase beta subunit family
40659_NbrevCN251307_CP007026.1_1307	arCOG04179	R	DNA-binding TFAR19-related protein, PDSD5 family
40660_NbrevCN251308_CP007026.1_1308	arCOG01344	J	Ribosomal protein S19E (S16A)
40661_NbrevCN251309_CP007026.1_1309	no arCOG hits found.	NA	NA
40662_NbrevCN251310_CP007026.1_1310	arCOG04345	J	RNase P subunit RPR2
40663_NbrevCN251311_CP007026.1_1311	arCOG04122	J	rRNA pseudouridine-1189 N-methylase Emg1, Nep1/Mra1 family
40664_NbrevCN251312_CP007026.1_1312	arCOG08791	M	Glycosyl hydrolases family 35
40665_NbrevCN251313_CP007026.1_1313	arCOG03713	F	Ribonucleotide reductase associated ATP-cone domain
40666_NbrevCN251314_CP007026.1_1314	arCOG00734	K	Transcriptional regulator containing HTH domain, ArsR family
40667_NbrevCN251315_CP007026.1_1315	arCOG08792	S	Zn finger protein
40668_NbrevCN251316_CP007026.1_1316	arCOG01283,arCOG01285,arCOG01284	R,R,R	OB-fold domain and Zn-ribbon containing protein, possible acyl-CoA-binding protein,OB-fold domain and Zn-ribbon containing protein, possible acyl-CoA-binding protein,OB-fold domain and Zn-ribbon containing protein, possible acyl-CoA-binding protein
40669_NbrevCN251317_CP007026.1_1317	arCOG01278	I	Acetyl-CoA acetyltransferase
40670_NbrevCN251318_CP007026.1_1318	arCOG10412	L	ssDNA-binding Zn-finger and Zn-ribbon domains of topoisomerase 1
40671_NbrevCN251319_CP007026.1_1319	arCOG00062	R	Predicted amidohydrolase
40672_NbrevCN251320_CP007026.1_1320	arCOG02200	C	Flavodoxin reductase (ferredoxin-NADPH reductase) family 1
40674_NbrevCN251322_CP007026.1_1322	arCOG04397	P	Ammonia permease
40675_NbrevCN251323_CP007026.1_1323	arCOG02305	E	Nitrogen regulatory protein PII
40676_NbrevCN251324_CP007026.1_1324	no arCOG hits found.	NA	NA
40677_NbrevCN251325_CP007026.1_1325	no arCOG hits found.	NA	NA
40678_NbrevCN251326_CP007026.1_1326	no arCOG hits found.	NA	NA
40679_NbrevCN251327_CP007026.1_1327	arCOG02305	E	Nitrogen regulatory protein PII
40680_NbrevCN251328_CP007026.1_1328	no arCOG hits found.	NA	NA
40681_NbrevCN251329_CP007026.1_1329	arCOG02240	Q	Phenylpyruvate tautomerase PptA, 4-oxalocrotonate tautomerase family
40682_NbrevCN251330_CP007026.1_1330	arCOG01768	E	Membrane associated serine protease
40683_NbrevCN251331_CP007026.1_1331	arCOG08812,arCOG08795	M,M	Predicted S-layer protein with Ig-like domain,Predicted S-layer protein with Ig-like domain
40684_NbrevCN251332_CP007026.1_1332	arCOG10597	R	Hemocyanin family protein, binds copper ions
40685_NbrevCN251333_CP007026.1_1333	arCOG08811	S	Uncharacterized protein
40687_NbrevCN251335_CP007026.1_1335	arCOG08794	S	Uncharacterized membrane protein
40688_NbrevCN251336_CP007026.1_1336	arCOG06267	S	Uncharacterized protein
40690_NbrevCN251338_CP007026.1_1338	arCOG00911	F	Aspartate carbamoyltransferase, catalytic chain
40691_NbrevCN251339_CP007026.1_1339	arCOG04229	F	Aspartate carbamoyltransferase, regulatory subunit
40692_NbrevCN251340_CP007026.1_1340	arCOG06776	C	F0F1-type ATP synthase, subunit c
40693_NbrevCN251341_CP007026.1_1341	arCOG12281	S	Uncharacterized protein
40694_NbrevCN251342_CP007026.1_1342	arCOG04101	C	Archaeal/vacuolar-type H+-ATPase subunit D
40695_NbrevCN251343_CP007026.1_1343	arCOG00865	C	Archaeal/vacuolar-type H+-ATPase subunit B
40696_NbrevCN251344_CP007026.1_1344	arCOG00868	C	Archaeal/vacuolar-type H+-ATPase subunit A
40697_NbrevCN251345_CP007026.1_1345	arCOG00869	C	Archaeal/vacuolar-type H+-ATPase subunit E
40698_NbrevCN251346_CP007026.1_1346	arCOG04138	C	Archaeal/vacuolar-type H+-ATPase subunit I
40699_NbrevCN251347_CP007026.1_1347	no arCOG hits found.	NA	NA
40700_NbrevCN251348_CP007026.1_1348	no arCOG hits found.	NA	NA
40701_NbrevCN251349_CP007026.1_1349	arCOG02019	P	Rhodanese-related sulfurtransferase
40703_NbrevCN251351_CP007026.1_1351	arCOG08770	S	Uncharacterized protein
40704_NbrevCN251352_CP007026.1_1352	arCOG02459	C	Archaeal/vacuolar-type H+-ATPase subunit C
40705_NbrevCN251353_CP007026.1_1353	arCOG10411	S	Uncharacterized membrane protein
40706_NbrevCN251354_CP007026.1_1354	arCOG00790	V	CRISPR-associated protein Cas4, RecB family exonuclease
40707_NbrevCN251355_CP007026.1_1355	arCOG12845	S	Uncharacterized protein
40708_NbrevCN251356_CP007026.1_1356	arCOG03788	V	LEA14-like dessication related protein
40709_NbrevCN251357_CP007026.1_1357	arCOG08775	S	Uncharacterized protein
40711_NbrevCN251359_CP007026.1_1359	arCOG00858	F	Uridylate kinase
40712_NbrevCN251360_CP007026.1_1360	arCOG04430	R	HD superfamily phosphohydrolase
40713_NbrevCN251361_CP007026.1_1361	arCOG01891	F	Thymidylate kinase
40714_NbrevCN251362_CP007026.1_1362	no arCOG hits found.	NA	NA
40715_NbrevCN251363_CP007026.1_1363	arCOG01189	R	Predicted unusual protein kinase
40716_NbrevCN251364_CP007026.1_1364	no arCOG hits found.	NA	NA
40717_NbrevCN251365_CP007026.1_1365	arCOG03681	S	Uncharacterized protein
40718_NbrevCN251366_CP007026.1_1366	no arCOG hits found.	NA	NA
40719_NbrevCN251367_CP007026.1_1367	no arCOG hits found.	NA	NA
40720_NbrevCN251368_CP007026.1_1368	no arCOG hits found.	NA	NA
40721_NbrevCN251369_CP007026.1_1369	arCOG13737	R	Amidophosphoribosyltransferase
40722_NbrevCN251370_CP007026.1_1370	arCOG03194	S	Uncharacterized protein
40723_NbrevCN251371_CP007026.1_1371	arCOG03948	K	DNA or RNA helicase of superfamily II
40724_NbrevCN251372_CP007026.1_1372	no arCOG hits found.	NA	NA
40725_NbrevCN251373_CP007026.1_1373	no arCOG hits found.	NA	NA
40726_NbrevCN251374_CP007026.1_1374	no arCOG hits found.	NA	NA
40727_NbrevCN251375_CP007026.1_1375	no arCOG hits found.	NA	NA
40728_NbrevCN251376_CP007026.1_1376	no arCOG hits found.	NA	NA
